9096
-0.998702  0.040569  0.030795  3.61 VIR
-0.061582 -0.485739 -0.871932  3.62 ARA
 0.715712 -0.185357  0.673349  3.62 AND
-0.208058 -0.709013 -0.673805  3.62 SCO
 0.888533  0.374797  0.264644  3.62 PSC
-0.304885 -0.084939 -0.948594  3.62 MUS
-0.026563 -0.426154 -0.904261  3.62 PAV
-0.388129  0.461354 -0.797814  3.62 ---
 0.493458  0.768357  0.407586  3.63 TAU
 0.655434  0.600506  0.458038  3.63 ARI
 0.614085 -0.747931  0.251990  3.63 DEL
-0.394308  0.024796 -0.918644  3.64 MUS
-0.370318 -0.223365  0.901650  3.65 DRA
 0.361472 -0.378226 -0.852222  3.65 IND
 0.407783  0.872437  0.269382  3.65 TAU
-0.983210 -0.180719 -0.025294  3.65 VIR
-0.501999 -0.708060 -0.496638  3.66 LIB
 0.909904 -0.204026 -0.361177  3.66 AQR
 0.018561 -0.641292 -0.767072  3.66 ARA
 0.581590  0.094644  0.807958  3.66 CAS
-0.531403 -0.804298  0.265925  3.67 SER
-0.361242  0.273383  0.891496  3.67 UMA
-0.983210 -0.180719 -0.025294  3.68 VIR
-0.538433 -0.688100  0.486424  3.68 CRB
 0.784977 -0.549179 -0.286729  3.68 CAP
-0.547926  0.632590 -0.547365  3.68 PYX
 0.598494  0.710210 -0.370684  3.69 ERI
 0.294266  0.950720  0.097670  3.69 ORI
-0.384105  0.256053 -0.887074  3.69 ---
 0.980973 -0.185511  0.057254  3.69 PSC
 0.507504  0.758639  0.408542  3.70 TAU
 0.543216  0.300981 -0.783790  3.70 ERI
-0.008508 -0.872473  0.488588  3.70 HER
-0.532660 -0.842721  0.078073  3.71 SER
 0.015209  0.969464 -0.244763  3.71 LEP
 0.479175 -0.870597  0.111585  3.71 AQL
-0.670742  0.040877  0.740563  3.71 UMA
 0.591617 -0.519787  0.616288  3.72 CYG
 0.001205  0.583757  0.811928  3.72 AUR
-0.747829 -0.663069  0.033030  3.72 VIR
 0.282706  0.958261  0.042584  3.72 ORI
 0.520108 -0.498193  0.693751  3.72 CYG
 0.590432  0.790181 -0.164330  3.73 ERI
 0.031619 -0.985594  0.166147  3.73 OPH
-0.357220  0.670302 -0.650453  3.73 ---
 0.869708  0.459807 -0.179403  3.73 CET
 0.725169 -0.573389 -0.381254  3.74 CAP
 0.948723 -0.287273 -0.131905  3.74 AQR
 0.609609  0.774466  0.169054  3.74 TAU
-0.052742 -0.997491  0.047232  3.75 OPH
 0.187223  0.730222  0.657057  3.75 AUR
-0.490010  0.472556 -0.732517  3.75 ---
-0.015430 -0.546282  0.837459  3.75 DRA
 0.483162 -0.202181  0.851867  3.75 CEP
-0.392038 -0.859454  0.328094  3.75 HER
 0.179634 -0.124066 -0.975879  3.76 OCT
 0.053041  0.458853 -0.886928  3.76 DOR
-0.155149 -0.490464 -0.857539  3.76 ARA
 0.391865  0.869248  0.301413  3.76 TAU
 0.412240  0.380060  0.828017  3.76 PER
 0.796124 -0.427721  0.428068  3.76 PEG
 0.591730 -0.241205  0.769204  3.77 LAC
 0.196968 -0.563216  0.802491  3.77 CYG
-0.240264  0.325479 -0.914515  3.77 VOL
 0.658928 -0.733892 -0.164975  3.77 AQR
 0.616996 -0.737667  0.274159  3.77 DEL
 0.408578  0.612597  0.676601  3.77 PER
 0.258690 -0.892113 -0.370423  3.77 SGR
-0.495605  0.147998 -0.855846  3.78 ---
-0.098643  0.318918 -0.942635  3.78 VOL
-0.258489  0.899851  0.351356  3.79 GEM
 0.377319 -0.572063  0.728268  3.79 CYG
 0.236286 -0.572530  0.785098  3.79 CYG
-0.323224  0.823430  0.466357  3.79 GEM
-0.435082  0.274543  0.857514  3.80 UMA
-0.582020 -0.792336  0.182908  3.80 SER
